"","WEATHER_CONDITION","CRASH_HOUR","LATITUDE","LONGITUDE"
"2427","CLEAR",14,41.85083702,-87.638628145
"2428","CLEAR",12,41.790787557,-87.698746468
"2429","CLEAR",19,41.858257437,-87.678609101
"2430","CLEAR",21,41.714013642,-87.651980145
"2431","CLEAR",16,41.735617968,-87.682663369
"2432","RAIN",10,41.736217961,-87.629310437
"2433","CLEAR",17,41.889833923,-87.676999724
"2434","CLEAR",11,41.889397883,-87.624390395
"2435","CLEAR",23,41.975574642,-87.73463839
"2436","CLEAR",15,41.893755375,-87.774950753
"2437","CLEAR",7,41.793552747,-87.708401396
"2438","CLEAR",18,41.783965842,-87.683623378
"2439","CLEAR",11,41.954493956,-87.647244331
"2440","CLEAR",10,41.811261436,-87.606749972
"2441","CLEAR",10,41.772634626,-87.62527215
"2442","CLOUDY/OVERCAST",9,41.944072674,-87.756316761
"2443","CLEAR",1,41.880807477,-87.710879928
"2444","CLEAR",13,41.98477952,-87.768450567
"2445","RAIN",8,41.685190056,-87.642279564
"2446","CLEAR",15,41.982794879,-87.782447768
"2447","CLEAR",0,41.886947845,-87.74536427
"2448","CLEAR",23,41.883444146,-87.671656348
"2449","RAIN",11,41.99798375,-87.681420448
"2450","CLEAR",1,41.986331494,-87.738084986
"2451","CLEAR",14,41.997302027,-87.709195806
"2452","CLEAR",9,41.80241253,-87.602469845
"2453","CLEAR",6,41.858681849,-87.734880643
"2454","CLEAR",0,41.990336639,-87.707534415
"2455","CLEAR",12,41.857554919,-87.638984179
"2456","CLEAR",17,41.961044633,-87.685179774
"2457","CLEAR",15,41.866297425,-87.724090019
"2458","CLEAR",20,41.889971085,-87.627074774
"2459","CLEAR",15,41.753453166,-87.566413019
"2460","CLEAR",13,41.925246649,-87.669252097
"2461","CLEAR",16,41.875449728,-87.657061871
"2462","CLEAR",15,41.877597267,-87.691679776
"2463","CLEAR",18,41.692651828,-87.62599158
"2464","CLEAR",21,41.880447197,-87.757755046
"2465","CLEAR",17,41.931198609,-87.782194149
"2466","CLEAR",12,41.925500845,-87.635836664
"2467","CLEAR",21,41.855431999,-87.623728216
"2468","CLEAR",18,41.893255329,-87.637159916
"2469","RAIN",6,41.948987377,-87.807284184
"2470","CLEAR",20,41.984853845,-87.66025419
"2471","CLEAR",11,41.895796512,-87.6773228
"2472","CLEAR",17,41.760312027,-87.605588893
"2473","CLEAR",5,41.788829252,-87.631925906
"2474","CLEAR",15,41.751716559,-87.575923074
"2475","CLEAR",20,41.914165991,-87.664551552
"2476","CLEAR",16,41.931198609,-87.782194149
"2477","CLEAR",15,41.780503081,-87.605785389
"2478","CLEAR",17,41.967986752,-87.741392289
"2479","CLEAR",19,41.904360004,-87.726546885
"2480","RAIN",8,41.874952303,-87.745212246
"2481","CLEAR",15,41.682160538,-87.654368622
"2482","CLEAR",17,41.916629958,-87.785084277
"2483","CLEAR",5,41.893171077,-87.632489873
"2484","CLEAR",17,41.99236695,-87.689560588
"2485","CLEAR",7,41.877500602,-87.774481994
"2486","CLEAR",10,41.89097123,-87.624276946
"2487","CLEAR",23,41.75100395,-87.615036556
"2488","CLEAR",1,41.939061167,-87.638225395
"2489","CLEAR",18,41.844604327,-87.610713333
"2491","CLOUDY/OVERCAST",16,41.903993592,-87.726190329
"2492","CLEAR",20,41.929409987,-87.766033156
"2493","CLEAR",9,41.841114992,-87.685132035
"2494","CLEAR",13,41.716158868,-87.537838518
"2495","CLEAR",22,41.881836409,-87.63374981
"2496","OTHER",12,41.899156011,-87.699039369
"2497","CLEAR",23,41.834917873,-87.724453822
"2498","CLEAR",18,41.721869515,-87.628521564
"2499","CLEAR",2,41.881022027,-87.617925961
"2500","RAIN",12,41.750634713,-87.63678527
"2501","CLEAR",3,41.887011772,-87.75517371
"2502","CLEAR",15,41.735633021,-87.668070093
"2503","CLEAR",18,41.90266507,-87.733563164
"2504","CLEAR",19,41.751962093,-87.673327992
"2505","CLEAR",10,41.969192303,-87.728203412
"2506","CLEAR",14,41.983098161,-87.80679206
"2507","CLEAR",11,41.750512071,-87.646610321
"2508","CLEAR",9,41.896206209,-87.65223443
"2509","RAIN",1,41.769658191,-87.581464237
"2510","CLEAR",16,41.684150009,-87.71527905
"2511","CLEAR",13,41.858004033,-87.660171857
"2512","CLEAR",11,41.975067305,-87.876156649
"2513","RAIN",20,41.856275785,-87.627020606
"2514","CLEAR",14,41.722553361,-87.577363672
"2515","CLEAR",16,41.707405118,-87.606672215
"2516","CLEAR",2,41.747231534,-87.606482
"2517","CLEAR",23,41.794677003,-87.630487851
"2518","CLEAR",20,41.889036587,-87.711390623
"2519","CLEAR",9,41.909616628,-87.738183273
"2520","CLOUDY/OVERCAST",11,42.003389228,-87.680460709
"2521","CLEAR",16,41.898958323,-87.736167474
"2522","CLEAR",13,41.758314649,-87.615265043
"2523","CLEAR",16,41.975866856,-87.845419898
"2524","CLEAR",23,41.856697574,-87.646463416
"2525","CLEAR",12,41.899351735,-87.621986906
"2526","RAIN",13,41.955565668,-87.727818032
"2527","CLEAR",13,41.775808957,-87.781340274
"2528","CLEAR",13,41.931150787,-87.767399297
"2529","RAIN",12,42.007823035,-87.661489789
"2530","CLEAR",9,42.007820516,-87.664715577
"2531","SNOW",17,41.909883748,-87.716751343
"2532","CLEAR",12,41.997162347,-87.766130177
"2533","CLEAR",9,41.865732312,-87.619668637
"2534","CLEAR",17,41.649342086,-87.547233877
"2535","CLEAR",18,41.802343853,-87.607149318
"2536","CLEAR",22,41.897236889,-87.647941193
"2537","CLEAR",21,41.696477215,-87.667495399
"2538","CLEAR",10,41.720876049,-87.64334592
"2539","CLEAR",15,41.967825991,-87.767624856
"2540","CLOUDY/OVERCAST",8,41.737700648,-87.663261015
"2541","CLEAR",22,41.877326674,-87.69606988
"2542","RAIN",12,41.970879078,-87.707467098
"2543","CLEAR",19,41.89516372,-87.726220975
"2544","CLEAR",11,41.800410976,-87.588658454
"2545","RAIN",10,41.773572766,-87.690667873
"2546","CLEAR",17,41.735696989,-87.663209544
"2547","CLEAR",21,41.722257273,-87.585275565
"2548","CLEAR",10,41.811091864,-87.606746833
"2549","CLEAR",17,41.902801054,-87.700703437
"2550","CLEAR",19,41.910806819,-87.663104934
"2551","CLEAR",17,41.948692256,-87.769717013
"2552","CLEAR",18,41.751207416,-87.604110452
"2553","CLEAR",9,41.89285372,-87.649930489
"2554","FREEZING RAIN/DRIZZLE",21,41.902662813,-87.73380837
"2555","SNOW",19,41.721662224,-87.597342573
"2556","CLEAR",3,41.76650995,-87.673926499
"2557","CLEAR",8,41.953297198,-87.766881338
"2558","RAIN",6,41.789420718,-87.606262588
"2559","SNOW",10,41.960613479,-87.747479965
"2560","RAIN",20,41.968260726,-87.716418153
"2561","CLEAR",8,41.854211448,-87.623996494
"2562","RAIN",21,41.866815784,-87.666529263
"2563","CLEAR",21,41.677630649,-87.662450711
"2564","CLOUDY/OVERCAST",18,41.710446045,-87.644276694
"2565","CLEAR",15,41.975129286,-87.6701975
"2566","CLEAR",13,41.880868996,-87.666938163
"2567","CLEAR",13,41.675902066,-87.641698046
"2568","CLEAR",20,41.896814039,-87.626277823
"2569","CLEAR",14,41.758834131,-87.590740863
"2570","CLEAR",1,41.983016731,-87.784033885
"2571","CLEAR",17,41.909685773,-87.749970802
"2572","CLEAR",7,41.713553912,-87.680775024
"2573","CLEAR",5,41.798458621,-87.723163891
"2574","CLEAR",2,41.776618484,-87.596258063
"2575","CLEAR",14,41.736802907,-87.587057965
"2576","CLEAR",6,41.994167149,-87.691143423
"2577","CLEAR",3,41.751396701,-87.605154658
"2578","SNOW",14,41.973773668,-87.846649576
"2579","CLEAR",11,41.852381109,-87.731591069
"2580","RAIN",3,41.789955014,-87.693840994
"2581","CLEAR",22,41.996536397,-87.676015593
"2582","CLEAR",21,41.874280734,-87.735096724
"2583","CLEAR",15,41.779516038,-87.654646874
"2584","CLEAR",14,41.983515141,-87.669964984
"2585","CLEAR",10,41.881559957,-87.654372398
"2586","CLEAR",15,41.896113867,-87.667439581
"2587","CLEAR",21,41.938914803,-87.644507429
"2588","CLEAR",22,41.931831026,-87.727126873
"2589","CLEAR",16,41.96062293,-87.764657594
"2590","SNOW",16,41.860850275,-87.728533611
"2591","CLEAR",12,41.798758208,-87.743020541
"2592","CLEAR",15,41.785956027,-87.714772437
"2593","CLEAR",2,41.800642554,-87.743113469
"2594","CLEAR",16,41.876764729,-87.744997971
"2595","CLEAR",7,41.748377689,-87.667217463
"2596","RAIN",17,41.757310832,-87.637382808
"2597","CLEAR",18,41.897629246,-87.624270069
"2598","CLEAR",21,41.878161606,-87.624949716
"2599","CLEAR",22,41.824287631,-87.704559857
"2600","CLEAR",17,41.945007075,-87.688356201
"2601","CLEAR",21,41.729951485,-87.58490931
"2602","CLEAR",23,41.88339231,-87.725893439
"2603","CLEAR",8,41.887540278,-87.678377681
"2604","CLOUDY/OVERCAST",17,41.984832599,-87.770870359
"2605","CLEAR",7,41.692230132,-87.661565708
"2606","CLEAR",16,41.792336122,-87.776873715
"2607","CLEAR",14,41.892518301,-87.618502427
"2608","CLEAR",17,41.848225682,-87.706977
"2609","RAIN",4,41.881249975,-87.676494082
"2610","CLEAR",6,41.830962369,-87.626791846
"2611","CLEAR",10,41.766362602,-87.574944588
"2612","RAIN",12,41.809071077,-87.630039347
"2613","CLEAR",9,41.756404805,-87.620032504
"2614","RAIN",2,41.91215751,-87.627839468
"2615","CLEAR",8,41.75543845,-87.663708773
"2616","CLEAR",17,41.923598226,-87.80433885
"2617","CLEAR",21,41.896828045,-87.617207703
"2618","CLEAR",20,41.954689241,-87.644974644
"2619","CLEAR",10,41.894870661,-87.748834471
"2620","SNOW",17,41.881387481,-87.765042908
"2621","SNOW",17,41.774693459,-87.615636822
"2622","CLEAR",18,41.945652048,-87.77745461
"2623","CLEAR",23,41.762474757,-87.57144619
"2624","CLEAR",13,41.762362178,-87.665113424
"2625","RAIN",0,41.893256711,-87.637007797
"2626","CLEAR",3,41.876759399,-87.636511087
"2627","CLEAR",20,41.801468725,-87.645764343
"2628","CLEAR",6,41.873624119,-87.720406557
"2629","CLEAR",15,41.852777218,-87.622385117
"2630","CLEAR",8,41.940909163,-87.63936916
"2631","CLEAR",16,41.889833923,-87.676999724
"2632","CLEAR",20,41.865979486,-87.744609884
"2633","CLEAR",19,41.745701005,-87.60387434
"2634","CLEAR",16,41.697558522,-87.595055173
"2635","CLOUDY/OVERCAST",14,41.714050888,-87.652141747
"2636","CLEAR",7,41.737561017,-87.719167593
"2637","CLEAR",15,41.877611658,-87.674227868
"2638","RAIN",21,41.801159037,-87.690403653
"2639","CLEAR",15,41.933159318,-87.644955014
"2640","CLEAR",16,41.975538391,-87.71742013
"2641","RAIN",15,41.758463159,-87.595520782
"2642","CLEAR",18,41.947110134,-87.668216756
"2643","CLEAR",15,41.890942245,-87.676486405
"2644","RAIN",5,41.965082986,-87.672427942
"2645","CLEAR",11,41.883233882,-87.639895999
"2646","RAIN",18,41.952023715,-87.832959048
"2647","CLEAR",13,41.782004492,-87.598009343
"2648","CLEAR",14,41.897986585,-87.628088398
"2649","CLEAR",19,41.869705431,-87.64707692
"2650","CLEAR",7,41.772441793,-87.654373236
"2651","CLOUDY/OVERCAST",17,41.766501926,-87.654007318
"2652","CLEAR",23,41.891279293,-87.614107533
"2653","CLEAR",8,41.876573972,-87.676392154
"2654","CLEAR",11,41.732567524,-87.662826305
"2655","CLEAR",4,41.820523973,-87.701840665
"2656","CLEAR",14,41.764608912,-87.683387053
"2657","CLEAR",17,41.979225023,-87.797645528
"2658","FREEZING RAIN/DRIZZLE",22,41.795540523,-87.762760284
"2659","CLEAR",21,41.97419881,-87.65417003
"2660","CLEAR",14,41.692244366,-87.642620378
"2661","CLEAR",10,41.918741496,-87.787888675
"2662","RAIN",19,41.735408703,-87.662909684
"2663","CLEAR",17,41.751066067,-87.612646846
"2664","CLEAR",16,41.809012782,-87.643272396
"2665","CLEAR",18,41.854410406,-87.732732406
"2666","CLEAR",16,41.87686253,-87.62779697
"2667","CLEAR",21,41.957471623,-87.701775243
"2668","CLEAR",18,41.866806049,-87.661691842
"2669","CLEAR",12,41.968161255,-87.725377042
"2670","RAIN",7,41.89363106,-87.614867956
"2671","CLEAR",9,41.880445063,-87.745422526
"2672","CLEAR",10,41.938500438,-87.763826329
"2673","CLEAR",0,41.843347519,-87.623726057
"2674","RAIN",21,41.909548356,-87.760568141
"2675","CLEAR",15,41.785643324,-87.741485778
"2676","CLEAR",16,41.927080119,-87.663237196
"2677","CLEAR",18,41.771884028,-87.683588402
"2678","RAIN",23,41.986844826,-87.670848205
"2679","CLEAR",17,41.900140833,-87.624023804
"2680","CLOUDY/OVERCAST",11,41.932387408,-87.65868559
"2681","CLEAR",20,41.75161085,-87.585367545
"2682","CLEAR",9,41.946392069,-87.734406703
"2683","CLEAR",19,41.909599056,-87.76579886
"2684","CLEAR",7,42.003009447,-87.675304064
"2685","CLEAR",11,41.830641389,-87.64604296
"2686","CLEAR",4,41.852748613,-87.636685938
"2687","CLEAR",15,41.814250813,-87.655442947
"2688","CLEAR",21,41.743725594,-87.626902362
"2689","CLEAR",22,41.886706932,-87.63006619
"2690","CLEAR",17,41.865940455,-87.770605952
"2691","CLEAR",7,41.794179044,-87.6622224
"2692","CLEAR",8,41.831243113,-87.616940536
"2693","CLEAR",13,41.869567099,-87.646812992
"2694","SNOW",10,41.880558765,-87.649720244
"2695","CLEAR",8,41.886471837,-87.706430699
"2696","CLEAR",17,41.853200097,-87.622384496
"2697","CLEAR",16,41.8268122,-87.683237086
"2698","CLEAR",14,41.739896706,-87.632089065
"2699","CLEAR",17,41.743169044,-87.663106556
"2700","RAIN",17,41.909876846,-87.735490848
"2701","CLEAR",17,41.929920511,-87.632300696
"2702","SNOW",14,41.758337667,-87.571099329
"2703","SNOW",10,41.999103885,-87.70930268
"2704","RAIN",21,41.889093691,-87.631657372
"2705","CLEAR",21,41.721473548,-87.584865078
"2706","CLEAR",1,41.881859781,-87.750347812
"2707","CLEAR",19,41.791441621,-87.606120878
"2708","RAIN",22,41.86015873,-87.728513672
"2709","CLEAR",18,41.709041302,-87.628424359
"2710","CLEAR",13,41.895952362,-87.667978682
"2711","CLEAR",7,41.875046961,-87.667827473
"2712","CLEAR",16,41.773082297,-87.614110099
"2713","CLEAR",19,41.991649196,-87.674189657
"2714","CLEAR",1,41.889441855,-87.75288949
"2715","CLEAR",17,41.891404991,-87.639977804
"2716","CLEAR",1,41.763994902,-87.721973842
"2717","CLEAR",4,41.786621491,-87.663013844
"2718","CLEAR",2,41.953964469,-87.713053209
"2719","CLEAR",16,41.863488515,-87.689942876
"2720","CLEAR",23,41.754736949,-87.610107246
"2721","CLEAR",8,41.877773869,-87.664519806
"2722","CLEAR",19,41.998184771,-87.670662562
"2723","CLEAR",10,41.870937828,-87.697513331
"2724","CLEAR",19,41.902510328,-87.729464982
"2725","CLEAR",8,41.927434534,-87.718141832
"2726","CLEAR",14,41.755178528,-87.702695711
"2727","CLEAR",8,41.759185501,-87.56026689
"2728","CLEAR",12,41.91018141,-87.73624887
"2729","CLEAR",16,41.900801649,-87.624272468
"2730","CLEAR",9,41.851854306,-87.695591395
"2731","CLEAR",18,41.884154431,-87.655543642
"2732","FREEZING RAIN/DRIZZLE",19,41.917331739,-87.716627121
"2733","CLEAR",10,41.820327498,-87.641124083
"2734","RAIN",16,41.874614605,-87.735407855
"2735","CLEAR",10,41.89164706,-87.637590143
"2736","RAIN",19,41.724829062,-87.682038672
"2737","CLEAR",20,41.846441684,-87.705162721
"2738","CLEAR",14,41.81884058,-87.72411293
"2739","CLEAR",0,41.894789509,-87.637274552
"2740","CLEAR",23,41.687146177,-87.681157257
"2741","CLEAR",14,41.734460407,-87.622701882
"2742","CLEAR",14,41.918303615,-87.645973888
"2743","CLEAR",16,41.743873821,-87.605176161
"2744","CLEAR",15,41.794034889,-87.582362305
"2745","RAIN",14,41.921022713,-87.696781269
"2746","CLEAR",16,41.881558825,-87.754090636
"2747","CLEAR",15,41.735867265,-87.632794801
"2748","CLEAR",8,41.899769135,-87.630005724
"2749","CLEAR",0,41.891690485,-87.647488302
"2750","CLEAR",8,41.840026767,-87.728231808
"2751","CLEAR",0,41.791420282,-87.580147769
"2752","CLEAR",20,41.997166626,-87.745572769
"2753","CLEAR",10,41.914897865,-87.687488502
"2754","CLEAR",16,41.743427333,-87.632181132
"2755","RAIN",23,41.893256711,-87.637007797
"2756","CLEAR",20,41.932967111,-87.645191646
"2757","CLEAR",16,41.831192409,-87.619289199
"2758","CLEAR",9,41.950770267,-87.747388115
"2759","CLEAR",23,41.951226921,-87.766738488
"2760","CLEAR",8,41.916766905,-87.7550745
"2761","CLEAR",15,41.953337308,-87.745395819
"2762","CLEAR",11,41.965475453,-87.659701562
"2763","CLEAR",14,41.869699394,-87.640946517
"2764","RAIN",15,41.873639149,-87.706061893
"2765","CLEAR",22,41.873190589,-87.61745814
"2766","RAIN",10,41.877645479,-87.672155094
"2767","CLEAR",8,41.736260953,-87.640789276
"2768","CLEAR",16,41.736628283,-87.721640083
"2769","CLEAR",21,41.884052664,-87.725911281
"2770","SNOW",1,41.659042578,-87.540033559
"2771","CLEAR",16,41.96750833,-87.76243651
"2772","CLEAR",8,41.946204196,-87.731923987
"2773","CLEAR",17,41.881596057,-87.664506575
"2774","CLEAR",20,41.997568527,-87.692804078
"2775","CLEAR",16,41.882685932,-87.706045392
"2776","CLEAR",21,41.947401735,-87.649636584
"2777","CLEAR",15,41.932840516,-87.777178359
"2778","CLEAR",10,41.978799544,-87.669834421
"2779","CLEAR",19,41.784108076,-87.609285052
"2780","CLEAR",1,41.874850485,-87.746300575
"2781","CLEAR",11,41.721444799,-87.653009949
"2782","CLEAR",12,41.699764649,-87.526835104
"2783","CLEAR",15,41.965125456,-87.669266116
"2784","CLEAR",17,41.778968612,-87.697190466
"2785","CLEAR",21,41.973089487,-87.748078805
"2786","CLEAR",21,41.869587395,-87.643663961
"2787","CLEAR",20,41.882178615,-87.761534897
"2788","CLEAR",16,41.788264057,-87.684028002
"2789","CLEAR",13,41.746904607,-87.644077152
"2790","CLEAR",14,41.736154381,-87.627240335
"2791","CLEAR",18,41.887563785,-87.676935659
"2792","CLEAR",9,41.915761023,-87.697295811
"2793","CLEAR",23,41.747607463,-87.597016328
"2794","CLEAR",10,41.761699924,-87.690651582
"2795","CLEAR",22,41.690549771,-87.739579023
"2796","CLEAR",10,42.011823643,-87.705744327
"2797","CLOUDY/OVERCAST",18,41.80137649,-87.653990673
"2798","CLEAR",0,41.945258245,-87.712522689
"2799","CLEAR",11,41.768721079,-87.644986712
"2800","CLEAR",23,41.938534927,-87.806912679
"2801","CLEAR",5,41.898696824,-87.753388972
"2802","CLEAR",9,41.811945224,-87.6895723
"2803","CLEAR",15,41.909627864,-87.737443251
"2804","CLEAR",19,41.760632383,-87.586332662
"2805","CLEAR",18,41.905541382,-87.725185621
"2806","CLEAR",17,41.823629662,-87.626573071
"2807","CLEAR",12,41.812021268,-87.684383522
"2808","CLEAR",17,42.019293921,-87.676341621
"2809","CLEAR",0,41.960460538,-87.777082833
"2810","CLEAR",16,41.881949878,-87.696161305
"2811","RAIN",19,41.998102329,-87.665254796
"2812","CLEAR",20,41.810123985,-87.742153557
"2813","CLEAR",12,41.880317712,-87.750746355
"2814","CLEAR",4,41.734259235,-87.65044648
"2815","CLEAR",15,41.820420418,-87.693689905
"2816","CLEAR",14,41.912770554,-87.651894237
"2817","CLEAR",12,41.893256711,-87.637007797
"2818","RAIN",6,41.819255705,-87.665077739
"2819","CLEAR",21,41.751460603,-87.585971993
"2820","CLEAR",15,41.798515971,-87.744691591
"2821","CLEAR",15,41.867607313,-87.639055535
"2822","CLEAR",1,41.879382254,-87.62764014
"2823","CLEAR",8,41.736530073,-87.625597752
"2824","RAIN",16,41.916908259,-87.738716474
"2825","CLEAR",16,41.738181193,-87.625649328
"2826","CLEAR",1,41.862964206,-87.715380607
"2827","CLEAR",14,41.903770448,-87.666904572
"2828","CLEAR",18,41.92616072,-87.631514665
"2829","CLEAR",11,41.956705124,-87.784760016
"2830","CLEAR",18,41.867344452,-87.641238281
"2831","CLEAR",20,41.879383149,-87.642650846
"2832","CLEAR",14,41.863282521,-87.716403698
"2833","CLEAR",11,41.772705984,-87.623292469
"2834","CLEAR",14,41.979712752,-87.679663434
"2835","CLEAR",7,41.993110731,-87.78596223
"2836","CLOUDY/OVERCAST",12,41.890114694,-87.632477378
"2837","RAIN",18,41.750640976,-87.651380361
"2838","CLEAR",0,41.945820687,-87.776358269
"2839","CLEAR",13,42.002017099,-87.66090879
"2840","CLEAR",15,41.705672271,-87.720762263
"2841","RAIN",1,41.801767451,-87.587812017
"2842","CLEAR",6,41.931575608,-87.746743301
"2843","CLEAR",19,41.878973911,-87.725881737
"2844","CLEAR",2,41.924456393,-87.678013929
"2845","CLEAR",14,41.876567445,-87.753490225
"2846","CLEAR",15,41.880992037,-87.713799459
"2847","CLEAR",19,41.938439648,-87.768552739
"2848","CLEAR",19,42.001488608,-87.660596965
"2849","CLEAR",20,41.885794839,-87.630339298
"2850","CLEAR",13,41.885533551,-87.725952907
"2851","CLEAR",20,41.965718488,-87.647476655
"2852","RAIN",11,41.961612433,-87.665796397
"2853","CLEAR",11,41.817390211,-87.743570533
"2854","CLEAR",10,41.764185795,-87.586426389
"2855","CLEAR",20,41.92750383,-87.775989049
"2856","CLEAR",14,41.941565858,-87.668860403
"2857","CLEAR",13,41.780168043,-87.61455593
"2858","SNOW",17,41.893855617,-87.702005687
"2859","CLEAR",10,41.902181917,-87.770450998
"2860","CLEAR",0,41.873404645,-87.720399628
"2861","RAIN",0,41.857911899,-87.66094945
"2862","CLEAR",11,41.689650295,-87.533929909
"2863","CLEAR",6,41.902842811,-87.716711377
"2864","CLEAR",13,41.917581792,-87.659022898
"2865","CLEAR",16,41.840645351,-87.72682542
"2866","CLEAR",18,41.831005942,-87.635093047
"2867","CLEAR",18,41.7960977,-87.632013912
"2868","CLEAR",18,41.785919282,-87.596476642
"2869","CLEAR",13,41.689573662,-87.606078536
"2870","CLEAR",6,41.841114992,-87.685132035
"2871","CLEAR",21,41.874328784,-87.720128042
"2872","CLEAR",7,41.931581871,-87.746449424
"2873","CLEAR",10,41.944452714,-87.654416843
"2874","CLEAR",12,41.892358082,-87.628168069
"2875","CLEAR",8,41.972087611,-87.701102117
"2876","CLEAR",18,41.892004435,-87.648615143
"2877","CLEAR",1,41.945961094,-87.832942473
