Latitude,Longitude,crime_hour
41.898767916,-87.624116333,16
41.894824927,-87.631788635,13
41.888658426,-87.748890295,11
41.773085006,-87.568335406,18
41.893623014,-87.765347251,14
41.647924555,-87.615952597,15
41.813954218,-87.619719067,11
41.812041027,-87.686373138,22
41.988138118,-87.656755814,13
41.89983415,-87.723777401,15
41.783717555,-87.692300826,11
41.993158164,-87.65831019,23
41.996601525,-87.699604918,14
41.87285385,-87.632576028,15
41.795991039,-87.630542489,10
41.737491332,-87.738519908,3
41.906797102,-87.671861659,9
41.766062103,-87.576999944,4
41.817749235,-87.621437827,1
41.813985829,-87.655290305,13
41.749873967,-87.552860394,10
41.969214004,-87.685274262,23
41.866471956,-87.770477835,8
41.898767916,-87.624116333,22
41.989243623,-87.665119726,8
41.745126764,-87.602584901,4
41.932651187,-87.653197025,0
41.658721279,-87.599076027,18
41.896427495,-87.628193572,20
41.913183641,-87.753751415,19
41.896176088,-87.660853065,18
41.895586679,-87.634751735,1
41.892380707,-87.634636086,1
41.757630995,-87.585708249,22
41.899695895,-87.722548188,20
41.775015522,-87.683530209,16
41.744151668,-87.62434741,6
41.898767916,-87.624116333,5
41.921606082,-87.665418036,14
41.888993854,-87.626934833,4
41.789168928,-87.703434226,23
41.934422689,-87.736888404,12
41.959358352,-87.708823745,5
41.891412551,-87.647934597,20
41.700447159,-87.64627879,23
41.956307467,-87.704423391,5
41.658750706,-87.545896155,22
41.897242704,-87.656963111,6
41.895492548,-87.712976061,21
41.771706314,-87.700815349,18
41.721840482,-87.617277592,21
41.878123916,-87.633208786,11
41.89542474,-87.720278586,19
41.869034441,-87.682094288,12
41.754115911,-87.55033154,20
41.773085006,-87.568335406,13
41.931761455,-87.746604326,20
41.87980496,-87.773012089,5
41.87980496,-87.773012089,9
41.750496155,-87.613697642,18
41.954645841,-87.72764498,5
41.795991039,-87.630542489,15
41.773085006,-87.568335406,17
41.757630995,-87.585708249,12
41.736558872,-87.556949319,0
41.708551494,-87.616238494,17
41.910860038,-87.651933148,8
41.934422689,-87.736888404,12
41.81797649,-87.7239343,23
41.959009912,-87.682164298,16
41.904462488,-87.648118305,21
41.755988398,-87.62310299,3
41.895399316,-87.722717682,20
41.899602051,-87.728668654,10
41.793348901,-87.589664528,16
41.801197288,-87.677470976,17
41.986976713,-87.702926193,15
41.914158749,-87.728909702,7
41.757630995,-87.585708249,9
41.774322836,-87.596061639,5
41.97959452,-87.758820763,12
41.750496155,-87.613697642,0
41.795991039,-87.630542489,11
41.7702494,-87.674501744,5
41.750496155,-87.613697642,7
41.795991039,-87.630542489,14
41.79329893,-87.66456619,0
41.959358352,-87.708823745,20
41.795991039,-87.630542489,16
41.775015522,-87.683530209,16
41.658399829,-87.556845863,23
41.90566826,-87.689557813,8
41.773085006,-87.568335406,15
41.843471069,-87.708663794,1
41.792688862,-87.704756591,18
41.888658426,-87.748890295,19
41.913662072,-87.782371388,0
41.7702494,-87.674501744,4
41.896588511,-87.668529054,21
41.893623014,-87.765347251,23
41.686257318,-87.640974826,7
41.748699846,-87.741318814,16
41.918275113,-87.69149239,16
41.903327101,-87.631427409,0
41.727178835,-87.596117346,8
41.860066967,-87.720117178,18
41.764939117,-87.661693779,12
42.002218831,-87.668070748,18
41.741113895,-87.619500171,15
41.898767916,-87.624116333,13
41.893623014,-87.765347251,8
41.970474951,-87.752706495,1
41.82376346,-87.622570927,12
41.881693864,-87.652323905,15
41.757630995,-87.585708249,13
41.942449513,-87.667019999,13
41.888993854,-87.626934833,16
41.766236307,-87.577199505,0
41.820323237,-87.610869233,18
41.678994385,-87.629895077,19
41.87775797,-87.725569852,12
41.891412551,-87.647934597,17
41.949562672,-87.654399484,15
41.890900279,-87.626355577,18
41.773085006,-87.568335406,12
41.884531346,-87.738784878,21
41.727178835,-87.596117346,5
41.691014016,-87.667578189,10
42.007824765,-87.670841822,16
41.854809142,-87.686140515,23
42.007824765,-87.670841822,16
41.657911317,-87.601167445,19
41.880992442,-87.704486793,15
41.867595589,-87.69959933,14
41.757630995,-87.585708249,7
41.783276387,-87.623784561,15
41.979025831,-87.657889413,18
41.939255802,-87.78488202,15
41.795991039,-87.630542489,18
41.921055344,-87.752368409,17
41.805796015,-87.613207497,11
41.899811237,-87.689410946,8
41.916315095,-87.747319,18
41.694364039,-87.626542126,1
41.751505533,-87.583994603,0
41.92405247,-87.663283295,8
41.877161446,-87.676536946,12
41.932268922,-87.679510995,0
41.888993854,-87.626934833,1
41.960714895,-87.666531924,23
41.866428839,-87.703509785,19
41.888809713,-87.714899055,1
41.843470224,-87.734262048,16
41.766062103,-87.576999944,5
41.751505533,-87.583994603,12
41.756235117,-87.608993624,20
41.898767916,-87.624116333,20
41.802044732,-87.683169168,2
41.930674345,-87.662824448,7
41.888993854,-87.626934833,13
41.883007148,-87.685312534,11
41.769858738,-87.570965451,22
41.895060412,-87.710203492,9
41.79329893,-87.66456619,16
41.920936501,-87.682625034,9
41.699403785,-87.605622083,9
41.795991039,-87.630542489,19
41.875253202,-87.726746534,9
41.773125446,-87.606692018,19
41.801443247,-87.655547249,17
41.954176867,-87.677257789,14
41.792464931,-87.620789905,16
41.904655241,-87.707858346,8
41.983490742,-87.711324421,14
42.003212376,-87.816838572,10
41.899695895,-87.722548188,16
41.95151336,-87.664139058,23
41.859723237,-87.639004025,18
41.988138118,-87.656755814,7
41.897492085,-87.758117377,22
41.780277539,-87.670292749,22
41.766988136,-87.575101271,14
41.869090196,-87.739460343,19
41.888993854,-87.626934833,19
41.699403785,-87.605622083,6
41.872992906,-87.63063219,16
41.932862434,-87.641702699,2
41.872992906,-87.63063219,15
41.89318177,-87.6345943,2
41.733088802,-87.552711915,10
41.795991039,-87.630542489,21
41.740912562,-87.639951997,3
41.771724477,-87.567607396,19
41.754115911,-87.55033154,18
41.877161446,-87.676536946,21
41.890254373,-87.752981802,15
41.996986268,-87.662985961,20
41.888993854,-87.626934833,17
41.888666413,-87.652227818,7
41.750967358,-87.624158809,4
41.881693864,-87.652323905,0
41.914956591,-87.656474835,7
41.837733046,-87.635307899,15
41.757630995,-87.585708249,16
41.699403785,-87.605622083,5
41.891840918,-87.711630436,1
41.8028026,-87.67697414,19
41.803034632,-87.676278579,20
41.763308895,-87.587812265,6
41.89318177,-87.6345943,12
41.671460496,-87.646572474,21
41.843594781,-87.728183354,19
41.740698402,-87.700317292,18
41.878283305,-87.737844014,21
42.016782242,-87.691695108,16
41.872680563,-87.714166016,20
41.729926845,-87.649529363,11
41.878123916,-87.633208786,14
41.895479821,-87.714177247,21
41.97551915,-87.72937061,7
41.894824927,-87.631788635,10
41.79329893,-87.66456619,16
41.724301787,-87.650585401,12
41.866428839,-87.703509785,19
41.90352647,-87.655941702,12
41.942449513,-87.667019999,13
41.785683584,-87.616783969,15
41.691873832,-87.611792139,13
41.761928596,-87.562867305,19
41.942449513,-87.667019999,13
41.699851068,-87.624940422,11
41.835759588,-87.668083775,6
41.817768853,-87.609210424,12
41.866428839,-87.703509785,10
41.79329893,-87.66456619,14
41.896176088,-87.660853065,17
41.868972961,-87.656743524,7
41.935406248,-87.791945796,23
41.900974974,-87.753296145,11
41.795991039,-87.630542489,10
41.833806259,-87.62060309,17
41.929880578,-87.802785862,17
41.851419807,-87.733105093,12
41.785683584,-87.616783969,15
41.738331413,-87.732777984,14
41.89983415,-87.723777401,10
41.850169857,-87.688804262,19
41.751065032,-87.682873958,21
41.696186872,-87.62663934,12
41.910386566,-87.682912211,15
41.936848909,-87.664718731,16
41.946911846,-87.674670916,8
41.750016659,-87.558535218,20
41.801197655,-87.622629646,14
41.852737779,-87.70101969,14
41.772237669,-87.613011097,10
41.807884664,-87.667378226,10
41.763990085,-87.690565528,6
41.771685949,-87.702102281,12
41.888993854,-87.626934833,6
41.887111513,-87.701378616,3
41.687904046,-87.648323378,22
41.971041686,-87.708547831,1
41.973736379,-87.844290113,0
41.85504843,-87.640144775,7
41.85504843,-87.640144775,7
41.849158949,-87.696492724,3
41.86011276,-87.712804207,12
41.733088802,-87.552711915,10
41.950472718,-87.681688748,12
41.959009912,-87.682164298,23
41.781414696,-87.604328907,15
41.671535166,-87.652665929,12
41.79329893,-87.66456619,23
41.942449513,-87.667019999,8
41.809900614,-87.638922414,5
41.771132967,-87.615402602,10
41.882074512,-87.626753998,18
41.792184965,-87.620782005,13
41.962707241,-87.65297674,14
41.753944029,-87.667580621,18
41.793431294,-87.784286044,20
41.781203314,-87.615649592,18
41.714746253,-87.565811794,12
41.87775797,-87.725569852,21
41.896588511,-87.668529054,7
42.020197626,-87.670728124,21
41.896563561,-87.67707279,9
41.868972961,-87.656743524,13
41.869090196,-87.739460343,14
41.702163225,-87.710978144,18
41.757630995,-87.585708249,18
41.797823096,-87.718385797,9
41.766250369,-87.637171976,4
41.74194077,-87.607369831,0
41.795991039,-87.630542489,16
41.720986423,-87.632316415,11
41.992712681,-87.661426956,21
41.674994498,-87.661308306,11
41.737491332,-87.738519908,21
41.708280992,-87.642870023,19
41.888993854,-87.626934833,0
41.764682386,-87.663785792,4
41.71767284,-87.662929703,15
41.952843571,-87.712868743,1
41.881181645,-87.685209798,20
41.781203314,-87.615649592,23
41.655821115,-87.601322854,9
41.823527068,-87.629639751,11
41.898629586,-87.677966252,19
41.883008824,-87.655185318,9
41.969451889,-87.762111096,23
41.709617582,-87.646551051,22
41.730442952,-87.601014824,20
41.90670541,-87.736253779,0
41.963129057,-87.69045779,20
41.721840482,-87.617277592,13
41.691014016,-87.667578189,7
41.977182646,-87.691040963,9
41.756541984,-87.57364828,10
41.88682562,-87.70629521,22
41.973736379,-87.844290113,14
41.977182646,-87.691040963,9
41.781203314,-87.615649592,23
41.945411055,-87.653535603,13
41.68138926,-87.709077072,0
41.862832503,-87.716915247,16
41.940060657,-87.643550894,19
41.89983415,-87.723777401,9
41.898767916,-87.624116333,16
41.916090073,-87.731404603,8
41.776835352,-87.688464868,22
41.868972961,-87.656743524,8
41.891412551,-87.647934597,4
41.885112119,-87.624484053,12
41.869395016,-87.62747007,18
41.928199136,-87.792947501,13
41.883008824,-87.655185318,8
41.868972961,-87.656743524,8
41.759532208,-87.593247491,14
41.878123916,-87.633208786,13
41.774699905,-87.685956669,23
41.872714939,-87.711386229,23
41.936042046,-87.736939471,17
41.655821115,-87.601322854,11
41.890688556,-87.667135847,0
41.881222205,-87.773260431,13
41.747614481,-87.60582911,20
41.901568205,-87.737311806,20
41.707296199,-87.536492721,0
41.77859117,-87.662962869,13
41.898767916,-87.624116333,20
41.885346397,-87.709809466,11
41.914842718,-87.648378365,22
41.854809142,-87.686140515,18
41.894005684,-87.751882704,0
41.895479821,-87.714177247,9
41.73694593,-87.652155221,12
41.754115911,-87.55033154,6
41.869899828,-87.71861335,18
41.707967638,-87.608909451,20
41.899695895,-87.722548188,13
41.754403172,-87.605283343,19
41.749467765,-87.604236059,1
41.849847109,-87.715465344,23
41.880992442,-87.704486793,22
41.961950191,-87.707048284,7
41.869090196,-87.739460343,18
41.92975312,-87.643051915,8
41.743592972,-87.572192317,20
41.89318177,-87.6345943,11
41.817506771,-87.623054656,16
41.7702494,-87.674501744,21
41.944627878,-87.727346499,4
41.932651187,-87.653197025,23
41.898767916,-87.624116333,16
41.768965054,-87.568219399,4
41.867595589,-87.69959933,19
41.880992442,-87.704486793,1
41.919738272,-87.709000775,20
41.989243623,-87.665119726,21
41.705404658,-87.531656446,17
41.796936817,-87.663446505,1
41.890788022,-87.659256867,10
41.897616364,-87.762123615,16
41.757630995,-87.585708249,12
41.793250772,-87.65727644,22
42.016042228,-87.668706836,4
41.978019907,-87.797524525,13
41.915817405,-87.72652423,21
41.777821031,-87.741051061,15
41.72033126,-87.651594458,21
41.911091345,-87.64014493,21
41.895492548,-87.712976061,16
41.877849769,-87.736269093,21
41.848916578,-87.708827367,5
41.97209549,-87.807087563,20
41.8028026,-87.67697414,23
41.866921957,-87.736231273,23
41.795991039,-87.630542489,12
41.744151668,-87.62434741,16
41.79329893,-87.66456619,9
41.878881138,-87.745219237,16
41.877161446,-87.676536946,9
41.896066493,-87.674613292,19
42.015458388,-87.684168363,14
41.795991039,-87.630542489,14
41.979889609,-87.763518372,0
41.783276387,-87.623784561,11
41.737235745,-87.704938553,4
41.829912444,-87.692372189,12
41.713086987,-87.635713214,5
41.904462488,-87.648118305,19
41.750785006,-87.581661238,2
41.932467355,-87.687906559,15
41.846566895,-87.623676539,17
41.696131176,-87.631432987,0
41.795991039,-87.630542489,11
41.749467765,-87.604236059,1
41.862711373,-87.71531214,22
41.924654352,-87.712759783,21
41.942449513,-87.667019999,16
41.97859298,-87.757196844,9
41.889866694,-87.725260435,21
41.906132511,-87.670825222,12
41.870090658,-87.65223413,21
41.714746253,-87.565811794,14
41.91962519,-87.727855018,19
41.916776171,-87.673952112,23
41.888993854,-87.626934833,4
41.725859624,-87.59410663,13
41.756090258,-87.583420843,22
41.768720328,-87.61533786,15
41.989243623,-87.665119726,13
41.888993854,-87.626934833,21
41.929678531,-87.749824286,20
41.749873967,-87.552860394,22
41.88682562,-87.70629521,2
41.896176088,-87.660853065,6
41.773085006,-87.568335406,1
41.77857063,-87.69947203,0
41.895492548,-87.712976061,19
41.702759286,-87.645137273,19
41.898767916,-87.624116333,0
41.928645369,-87.737805821,2
41.884180033,-87.684048419,1
41.874027204,-87.677442911,14
41.781414696,-87.604328907,0
41.725945682,-87.649670489,0
41.757630995,-87.585708249,7
41.778793876,-87.660551996,10
41.795991039,-87.630542489,11
41.76888502,-87.615343355,15
41.809263923,-87.694236023,13
41.772952517,-87.575258319,22
41.674994498,-87.661308306,23
41.935041148,-87.646699536,13
41.919006711,-87.725582783,23
41.773085006,-87.568335406,22
41.896176088,-87.660853065,7
41.992260867,-87.681104494,21
41.883007148,-87.685312534,4
41.970907528,-87.763458695,11
41.940761026,-87.656562207,9
41.954645841,-87.72764498,17
41.934422689,-87.736888404,20
41.883209085,-87.633223046,10
41.747502419,-87.674118727,17
41.890663626,-87.68629289,14
41.773085006,-87.568335406,8
41.993158164,-87.65831019,16
41.87533843,-87.624250586,15
41.773085006,-87.568335406,9
41.888993854,-87.626934833,12
41.757630995,-87.585708249,7
41.878521008,-87.72559567,0
41.749873967,-87.552860394,17
41.866184447,-87.724343127,20
41.773085006,-87.568335406,17
41.872617164,-87.681870666,9
41.699403785,-87.605622083,8
41.898767916,-87.624116333,15
41.883209085,-87.633223046,12
41.878123916,-87.633208786,0
41.744991196,-87.717614993,15
41.862435382,-87.711970441,12
41.908514273,-87.706968373,0
41.983626247,-87.808199019,7
41.747922523,-87.648814397,2
41.760902246,-87.559602826,15
41.833806259,-87.62060309,14
41.837314402,-87.623419145,14
41.760887053,-87.640645993,12
41.808875904,-87.644666592,13
41.781203314,-87.615649592,20
41.888993854,-87.626934833,19
41.876355443,-87.627635826,21
41.900675948,-87.73671034,19
41.910941197,-87.786109066,9
41.906797102,-87.671861659,20
41.897995943,-87.6609258,20
41.888002869,-87.618899217,23
41.771685949,-87.702102281,21
41.816765361,-87.692011723,21
41.82856165,-87.6757571,0
41.891014628,-87.773454024,12
41.962557616,-87.747248433,14
41.940058487,-87.643646481,19
41.894121219,-87.712614696,0
41.89542474,-87.720278586,10
41.79329893,-87.66456619,3
41.906797102,-87.671861659,14
41.699568843,-87.649477566,9
41.781088661,-87.614429949,19
41.942449513,-87.667019999,8
41.734847232,-87.545777045,14
41.830490151,-87.646100807,14
41.859723237,-87.639004025,22
41.891412551,-87.647934597,18
41.883209085,-87.633223046,14
41.998650327,-87.665525331,2
41.878604157,-87.685096307,19
41.759546446,-87.621561024,12
41.670290862,-87.658059443,18
41.866428839,-87.703509785,1
41.801197288,-87.677470976,19
41.926591044,-87.701555048,6
41.751505533,-87.583994603,23
41.907994173,-87.670060215,15
41.757630995,-87.585708249,10
41.744991196,-87.717614993,11
41.904867513,-87.764509221,19
41.802749244,-87.610050745,15
41.736037342,-87.646126764,23
41.868643416,-87.722814499,22
41.974328156,-87.815288417,10
41.783276387,-87.623784561,5
41.899899017,-87.722557272,20
41.655821115,-87.601322854,5
41.867784154,-87.660387059,21
41.750725633,-87.575963324,21
41.783276387,-87.623784561,0
41.875132462,-87.736173215,18
41.745126764,-87.602584901,19
41.819422512,-87.611209533,0
41.84712874,-87.691169039,23
41.94615313,-87.745185825,20
41.973736379,-87.844290113,22
41.823536688,-87.616989442,18
41.904462488,-87.648118305,22
41.93500727,-87.760066403,11
41.728737429,-87.586739412,16
41.756482243,-87.567543052,22
41.898767916,-87.624116333,23
41.867595589,-87.69959933,20
41.997448736,-87.807588751,21
41.896176088,-87.660853065,21
41.795991039,-87.630542489,5
41.8948566,-87.679470328,9
41.87980496,-87.773012089,1
41.859290468,-87.673592243,18
41.865213688,-87.727590376,10
42.008662344,-87.68878162,6
41.888993854,-87.626934833,21
41.898319336,-87.704941263,9
41.873292286,-87.719744775,3
41.976454319,-87.901364605,11
41.801197288,-87.677470976,1
41.915817405,-87.72652423,15
41.744151668,-87.62434741,10
41.898767916,-87.624116333,16
41.744121388,-87.66085179,15
41.877134658,-87.721881801,16
41.964921091,-87.708361279,2
41.892543531,-87.624486365,15
41.900675948,-87.73671034,1
41.795991039,-87.630542489,13
41.68807303,-87.621489048,10
41.971041686,-87.708547831,23
41.795991039,-87.630542489,13
41.692605563,-87.621310927,9
41.783717555,-87.692300826,17
41.839024755,-87.706538219,0
41.877161446,-87.676536946,13
41.685542831,-87.655545958,11
41.658721279,-87.599076027,13
41.870090658,-87.65223413,19
41.899695895,-87.722548188,18
41.795991039,-87.630542489,17
41.850959068,-87.718633233,19
41.779133172,-87.722773335,8
41.879049777,-87.657665406,18
41.88360569,-87.707634031,6
41.951342728,-87.670202859,21
41.895479821,-87.714177247,21
42.00003177,-87.704596371,15
41.898767916,-87.624116333,18
41.896588511,-87.668529054,10
41.750464158,-87.599097888,10
41.904867513,-87.764509221,13
41.906797102,-87.671861659,12
41.896588511,-87.668529054,14
41.757630995,-87.585708249,23
41.680462979,-87.637167565,21
41.730586331,-87.599829867,2
41.844135216,-87.73285389,21
41.761917295,-87.700299382,18
41.808875904,-87.644666592,20
41.789168928,-87.703434226,19
41.80758403,-87.746088192,18
41.742090404,-87.605862155,0
41.898767916,-87.624116333,16
41.79329893,-87.66456619,1
41.781203314,-87.615649592,15
41.80819279,-87.699528565,0
41.771724477,-87.567607396,8
41.99355232,-87.682367785,9
41.819011385,-87.604772103,16
41.788562828,-87.619065693,13
41.851489136,-87.728534724,13
41.854235734,-87.683250183,22
41.756641668,-87.565114904,0
41.926343923,-87.724903142,13
41.834570034,-87.720635833,13
41.794569047,-87.650027196,17
41.775015522,-87.683530209,9
41.76661122,-87.674634274,14
41.747545006,-87.573472192,13
41.780311146,-87.611663179,16
41.993158164,-87.65831019,11
41.932651187,-87.653197025,21
41.860066967,-87.720117178,13
41.688583191,-87.621000149,23
41.894433741,-87.661363513,16
41.876028038,-87.692069498,1
42.007070079,-87.661393635,13
41.924654352,-87.712759783,19
41.891412551,-87.647934597,19
41.813854355,-87.686259514,10
41.993158164,-87.65831019,14
41.79125211,-87.669369253,7
41.848916578,-87.708827367,21
41.695522985,-87.642475567,1
41.870968116,-87.704563026,20
41.751505533,-87.583994603,16
41.706289252,-87.62138702,11
41.850025846,-87.699416753,0
41.850553906,-87.719844675,18
41.757630995,-87.585708249,7
41.702759286,-87.645137273,15
41.757630995,-87.585708249,6
41.751505533,-87.583994603,10
41.778429003,-87.615236906,23
41.685355473,-87.619611628,22
41.77859117,-87.662962869,23
41.80622723,-87.669768502,14
41.97551915,-87.72937061,6
41.757630995,-87.585708249,17
41.732579998,-87.585555515,20
41.778840543,-87.666674241,8
41.77857063,-87.69947203,12
41.709617582,-87.646551051,0
41.807727976,-87.658866528,2
41.852973709,-87.684279702,22
41.757630995,-87.585708249,2
41.898767916,-87.624116333,17
41.89036442,-87.628021535,7
41.781203314,-87.615649592,9
41.843983975,-87.694642971,16
41.863934894,-87.71778941,9
41.898767916,-87.624116333,20
41.751505533,-87.583994603,23
41.969946056,-87.648295803,14
41.968874654,-87.670061506,0
41.878123916,-87.633208786,6
41.744991196,-87.717614993,8
41.795991039,-87.630542489,15
41.89983415,-87.723777401,12
41.867595589,-87.69959933,10
41.89542474,-87.720278586,8
41.772037553,-87.676701328,21
41.887666021,-87.677428284,9
41.76617713,-87.635955794,2
41.763435021,-87.565297784,21
41.823253336,-87.699519474,13
41.898767916,-87.624116333,13
41.881693864,-87.652323905,15
41.871907915,-87.701792754,23
41.866428839,-87.703509785,20
41.751405485,-87.59396752,8
41.810951892,-87.726150417,0
41.781449702,-87.652986003,22
41.859723237,-87.639004025,5
41.930103765,-87.70910183,19
42.019371503,-87.671181992,13
41.959009912,-87.682164298,22
41.757630995,-87.585708249,8
41.894824927,-87.631788635,0
41.886363256,-87.64749279,19
41.759693428,-87.584669047,19
41.95826257,-87.667649433,14
41.86390688,-87.708031716,0
41.762249552,-87.664962008,0
41.751505533,-87.583994603,13
41.859723237,-87.639004025,8
41.932308669,-87.722093817,17
41.986392486,-87.656700734,14
41.795991039,-87.630542489,19
41.795991039,-87.630542489,9
41.869034441,-87.682094288,16
41.763990085,-87.690565528,23
41.888993854,-87.626934833,9
41.839024755,-87.706538219,12
41.92975312,-87.643051915,23
41.885112119,-87.624484053,10
41.89175344,-87.719344084,21
41.817506771,-87.623054656,4
41.924250576,-87.745545036,2
41.677260659,-87.625093036,16
41.928611975,-87.740367521,8
41.888993854,-87.626934833,8
41.67574971,-87.617752105,19
41.76888502,-87.615343355,20
41.77212509,-87.66948956,3
41.749187082,-87.724277497,14
41.926215267,-87.649840538,14
41.795991039,-87.630542489,13
41.780238695,-87.683668132,3
41.88360569,-87.707634031,8
41.906797102,-87.671861659,20
41.734847232,-87.545777045,12
41.89484426,-87.630462495,22
41.845404963,-87.640575522,20
41.793100546,-87.688914267,18
41.774497604,-87.592939826,23
41.744284644,-87.631703936,9
41.778793876,-87.660551996,23
41.89318177,-87.6345943,1
41.950472718,-87.681688748,0
41.799057932,-87.775912865,17
41.994076312,-87.789951653,12
42.007824765,-87.670841822,0
41.896163599,-87.748285612,1
41.899899017,-87.722557272,23
41.939300241,-87.711739358,16
41.85572892,-87.715115078,18
41.779617125,-87.600437276,20
41.768965054,-87.568219399,17
41.949994461,-87.747220162,6
41.786864286,-87.656254513,11
41.789168928,-87.703434226,20
41.783276387,-87.623784561,10
41.992260867,-87.681104494,16
41.69456325,-87.612662813,7
41.868972961,-87.656743524,14
41.658721279,-87.599076027,10
41.986111911,-87.711409252,18
41.924839894,-87.69405765,17
41.888993854,-87.626934833,17
41.89318177,-87.6345943,0
41.867595589,-87.69959933,10
41.657199195,-87.601819564,15
41.745645032,-87.614264836,0
41.992195041,-87.698736356,12
41.988341219,-87.65676102,14
41.791685711,-87.654810301,13
41.768965054,-87.568219399,19
41.939920598,-87.653193291,12
41.989243623,-87.665119726,10
41.752920028,-87.563828953,8
41.935854166,-87.649120179,15
41.845555442,-87.696440379,17
41.871906261,-87.701991038,18
41.873911996,-87.684699442,2
41.949994461,-87.747220162,3
41.779617125,-87.600437276,9
41.97209549,-87.807087563,9
42.005312848,-87.674484619,6
41.783276387,-87.623784561,15
41.869761718,-87.72774203,22
41.795991039,-87.630542489,15
41.91028988,-87.690106536,10
41.866793247,-87.720137344,21
41.709488593,-87.635616613,23
41.77276892,-87.692006596,16
41.809589222,-87.693022329,19
41.69225642,-87.650605842,12
41.991073146,-87.716444599,22
41.879049777,-87.657665406,8
41.892272884,-87.717440276,9
41.685226244,-87.630705836,8
42.004414428,-87.671436447,21
41.862832503,-87.716915247,12
41.775796498,-87.784872747,14
41.896381879,-87.690558323,23
41.795991039,-87.630542489,18
42.00000071,-87.675069194,21
41.757630995,-87.585708249,12
41.936829757,-87.760130939,4
41.844373119,-87.715617105,5
41.971041686,-87.708547831,18
41.856116452,-87.627164605,22
41.906797102,-87.671861659,21
41.851819695,-87.675827257,10
41.757708776,-87.615108764,19
41.916315095,-87.747319,14
42.015481761,-87.668120213,1
41.926502726,-87.773375351,0
41.871149707,-87.687341534,14
41.935854166,-87.649120179,13
41.775015522,-87.683530209,18
41.847396072,-87.678731657,16
41.96146545,-87.678212517,18
41.773085006,-87.568335406,11
41.896163599,-87.748285612,7
41.924250576,-87.745545036,21
41.909966018,-87.719169584,20
41.811731082,-87.638928321,23
41.662452952,-87.637800755,15
41.736037342,-87.646126764,1
41.762249552,-87.664962008,15
41.936879087,-87.644294522,15
41.726457034,-87.627578883,10
41.902122561,-87.664563204,19
41.721840482,-87.617277592,18
41.770556867,-87.716538427,0
41.885346397,-87.709809466,22
41.98516798,-87.815943532,5
41.963394169,-87.71321129,20
41.98516798,-87.815943532,5
41.655821115,-87.601322854,21
41.835179759,-87.6566739,12
41.966863393,-87.683055073,17
41.97397403,-87.659803597,18
41.843919342,-87.623338795,10
41.81395893,-87.642029655,3
41.691014016,-87.667578189,12
41.889556094,-87.746796054,2
41.795991039,-87.630542489,13
42.00000071,-87.675069194,19
41.851420018,-87.733145466,15
41.862126562,-87.719352273,12
41.748948317,-87.566185083,19
41.74330766,-87.647152195,23
41.856209835,-87.712695108,23
41.885346397,-87.709809466,12
41.888993854,-87.626934833,4
41.892272884,-87.717440276,21
41.857860941,-87.662264109,14
41.888993854,-87.626934833,8
41.931573666,-87.653822204,12
41.783276387,-87.623784561,22
41.722198597,-87.657838594,11
41.895935969,-87.716328893,7
41.692605563,-87.621310927,19
41.88682562,-87.70629521,11
41.752851949,-87.580896829,1
41.768054437,-87.569117315,19
41.757630995,-87.585708249,3
41.930015943,-87.782006508,12
41.877161446,-87.676536946,3
41.986392486,-87.656700734,20
41.757630995,-87.585708249,16
42.018563914,-87.665832222,9
42.006585111,-87.671918018,22
41.741415234,-87.741085267,7
41.79329893,-87.66456619,6
41.990071109,-87.657404814,20
41.925304132,-87.65771408,18
41.886818499,-87.634244983,19
41.844373119,-87.715617105,11
41.986392486,-87.656700734,8
41.924133516,-87.75437255,0
41.749873967,-87.552860394,22
41.994624095,-87.725180261,14
41.754115911,-87.55033154,11
41.774867297,-87.683524373,17
41.79329893,-87.66456619,4
41.789569024,-87.723675388,16
41.746962544,-87.577114229,6
41.787541016,-87.685083134,14
41.898022808,-87.705917547,20
41.73109533,-87.578003772,12
41.880685543,-87.729107748,14
41.762249552,-87.664962008,4
41.89318177,-87.6345943,14
41.881693864,-87.652323905,11
41.988341219,-87.65676102,4
41.891412551,-87.647934597,20
41.8028026,-87.67697414,19
41.891412551,-87.647934597,18
41.865213688,-87.727590376,12
41.789308643,-87.687573489,21
41.860066967,-87.720117178,11
41.77857063,-87.69947203,12
41.829091287,-87.623209136,18
41.900041473,-87.682062164,16
41.988341219,-87.65676102,9
41.804657158,-87.655142931,2
41.880685543,-87.729107748,11
41.674994498,-87.661308306,3
41.964921091,-87.708361279,4
41.742136168,-87.54179293,16
41.943974935,-87.806962321,17
41.67871892,-87.645594797,20
41.786399399,-87.693898477,0
41.711972818,-87.623617032,17
41.82376346,-87.622570927,11
41.754115911,-87.55033154,0
41.872992906,-87.63063219,12
41.926502726,-87.773375351,14
41.882039235,-87.691319022,9
41.953605409,-87.653095607,18
41.952124569,-87.706298949,8
41.744151668,-87.62434741,10
41.938789158,-87.749785342,9
41.860066967,-87.720117178,20
41.877134658,-87.721881801,0
41.699403785,-87.605622083,16
41.786337435,-87.771824646,15
41.733088802,-87.552711915,16
41.747903314,-87.648814601,18
41.890995133,-87.666056556,14
41.960972877,-87.725875382,11
41.861599705,-87.725032735,12
41.889555075,-87.747133946,15
41.675353871,-87.630992582,20
41.888993854,-87.626934833,13
41.729085335,-87.560904271,23
41.77276892,-87.692006596,17
41.749873967,-87.552860394,18
41.906132511,-87.670825222,16
